#0:imgID,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date,13:time,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
003491-20211003-122538-000000073,220003491       ,2.4469087494,102.8339607661,20.0581779480,0.00000000,0.00000000,90.1816718760,30.039,-0.296,8.339,-0.229,2021-10-03,04:26:08.550000,1633235168,550000,0000,5A2F,1,1,3.341,GPS-3.0,5,0.267,0.299,0.577,1.292,1.923,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000074,220003491       ,2.4469083461,102.8339909654,20.3491210938,0.00000000,0.00000000,90.2956472427,29.960,-0.225,8.319,-0.463,2021-10-03,04:26:08.949996,1633235168,949996,0000,5A2F,1,1,3.355,GPS-3.0,5,0.267,0.299,0.577,0.964,1.439,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000075,220003491       ,2.4469080472,102.8340206505,20.6663322449,0.00000000,0.00000000,90.4948975212,29.550,-0.423,8.198,-0.561,2021-10-03,04:26:09.350228,1633235169,350228,0000,5A2F,1,1,3.298,GPS-3.0,5,0.267,0.299,0.577,0.964,1.439,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000076,220003491       ,2.4469075253,102.8340505556,20.9939956665,0.00000000,0.00000000,90.8471098861,28.893,-0.313,8.020,-0.435,2021-10-03,04:26:09.750016,1633235169,750016,0000,5A2F,1,1,3.323,GPS-3.0,5,0.267,0.299,0.577,0.964,1.439,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000077,220003491       ,2.4469067180,102.8340793095,21.3112449646,0.00000000,0.00000000,91.4598803075,28.070,-0.190,7.795,-0.700,2021-10-03,04:26:10.150003,1633235170,150003,0000,5A2F,1,1,3.196,GPS-3.0,5,0.267,0.299,0.578,0.964,1.439,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000078,220003491       ,2.4469061162,102.8341084957,21.8230247498,0.00000000,0.00000000,91.9555061544,28.575,-0.135,7.936,-0.772,2021-10-03,04:26:10.550154,1633235170,550154,0000,5A2F,1,1,3.243,GPS-3.0,5,0.267,0.299,0.578,0.883,1.380,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000079,220003491       ,2.4469049729,102.8341375035,22.3282661438,0.00000000,0.00000000,92.7673219486,29.511,-0.117,8.197,-1.071,2021-10-03,04:26:10.950003,1633235170,950003,0000,5A2F,1,1,3.225,GPS-3.0,5,0.267,0.299,0.578,0.883,1.380,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000080,220003491       ,2.4469034005,102.8341671742,22.7863693237,0.00000000,0.00000000,94.0165567176,30.380,-0.471,8.426,-0.933,2021-10-03,04:26:11.349996,1633235171,349996,0000,5A2F,1,1,3.301,GPS-3.0,5,0.266,0.299,0.578,0.894,1.409,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000081,220003491       ,2.4469010238,102.8341970939,23.1677646637,0.00000000,0.00000000,95.4413751596,30.797,-0.877,8.509,-0.826,2021-10-03,04:26:11.750073,1633235171,750073,0000,5A2F,1,1,3.334,GPS-3.0,5,0.266,0.298,0.578,0.748,1.284,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000082,220003491       ,2.4468975031,102.8342275809,23.4874114990,0.00000000,0.00000000,96.8892659806,31.329,-1.166,8.624,-0.718,2021-10-03,04:26:12.150007,1633235172,150007,0000,5A2F,1,1,3.409,GPS-3.0,5,0.266,0.298,0.578,0.748,1.284,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000083,220003491       ,2.4468934997,102.8342551317,23.7842102051,0.00000000,0.00000000,97.9165332620,31.767,-0.846,8.783,-0.707,2021-10-03,04:26:12.500157,1633235172,500157,0000,5A2F,1,1,3.093,GPS-3.0,5,0.266,0.298,0.578,0.863,1.412,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000084,220003491       ,2.4468895892,102.8342834056,24.1283111572,0.00000000,0.00000000,98.4868813784,32.458,-1.074,8.952,-0.714,2021-10-03,04:26:12.850005,1633235172,850005,0000,5A2F,1,1,3.171,GPS-3.0,5,0.265,0.298,0.578,0.820,1.327,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000085,220003491       ,2.4468854587,102.8343122308,24.4547576904,0.00000000,0.00000000,98.9285350705,33.956,-1.536,9.306,-0.747,2021-10-03,04:26:13.200003,1633235173,200003,0000,5A2F,1,1,3.235,GPS-3.0,5,0.265,0.298,0.578,0.895,1.408,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000086,220003491       ,2.4468808252,102.8343418817,24.7051544189,0.00000000,0.00000000,99.2890529455,34.463,-1.381,9.473,-0.701,2021-10-03,04:26:13.550012,1633235173,550012,0000,5A2F,1,1,3.334,GPS-3.0,5,0.265,0.298,0.577,0.895,1.408,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000087,220003491       ,2.4468759909,102.8343721781,24.9890975952,0.00000000,0.00000000,99.3420757040,34.848,-1.300,9.592,-0.639,2021-10-03,04:26:13.900262,1633235173,900262,0000,5A2F,1,1,3.408,GPS-3.0,5,0.265,0.297,0.577,0.895,1.408,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000088,220003491       ,2.4468705562,102.8344028184,25.2048625946,0.00000000,0.00000000,99.3471983459,35.636,-1.857,9.723,-0.616,2021-10-03,04:26:14.250090,1633235174,250090,0000,5A2F,1,1,3.457,GPS-3.0,5,0.265,0.297,0.577,0.836,1.362,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000089,220003491       ,2.4468650224,102.8344334324,25.5216255188,0.00000000,0.00000000,99.1608024835,35.407,-1.514,9.718,-0.952,2021-10-03,04:26:14.600002,1633235174,600002,0000,5A2F,1,1,3.456,GPS-3.0,5,0.265,0.297,0.577,0.836,1.362,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000090,220003491       ,2.4468609044,102.8344603932,25.7159099579,0.00000000,0.00000000,98.7564894355,35.983,-1.647,9.859,-0.643,2021-10-03,04:26:14.900017,1633235174,900017,0000,5A2F,1,1,3.030,GPS-3.0,5,0.265,0.297,0.577,0.836,1.362,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000091,220003491       ,2.4468565666,102.8344906703,26.0121021271,0.00000000,0.00000000,98.4236474871,34.838,-1.366,9.580,-1.049,2021-10-03,04:26:15.250010,1633235175,250010,0000,5A2F,1,1,3.398,GPS-3.0,5,0.265,0.297,0.577,0.748,1.284,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000092,220003491       ,2.4468521452,102.8345207526,26.3404254913,0.00000000,0.00000000,98.2253739257,34.195,-1.331,9.405,-0.893,2021-10-03,04:26:15.600003,1633235175,600003,0000,5A2F,1,1,3.378,GPS-3.0,5,0.265,0.297,0.577,0.883,1.380,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000093,220003491       ,2.4468480315,102.8345504457,26.7843647003,0.00000000,0.00000000,98.1064330115,33.387,-1.442,9.161,-1.034,2021-10-03,04:26:15.950001,1633235175,950001,0000,5A2F,1,1,3.330,GPS-3.0,5,0.265,0.297,0.577,0.883,1.380,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000094,220003491       ,2.4468442773,102.8345796530,27.2864761353,0.00000000,0.00000000,97.1636346796,33.195,-1.346,9.122,-1.087,2021-10-03,04:26:16.300103,1633235176,300103,0000,5A2F,1,1,3.271,GPS-3.0,5,0.265,0.297,0.578,0.895,1.408,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000095,220003491       ,2.4468412113,102.8346086534,27.6824913025,0.00000000,0.00000000,96.5187555389,33.033,-1.192,9.098,-0.915,2021-10-03,04:26:16.650022,1633235176,650022,0000,5A2F,1,1,3.240,GPS-3.0,5,0.266,0.297,0.578,0.944,1.503,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000096,220003491       ,2.4468377447,102.8346364562,27.9471912384,0.00000000,0.00000000,96.6632755116,32.391,-1.063,8.935,-0.779,2021-10-03,04:26:17.000030,1633235177,000030,0000,5A2F,1,1,3.113,GPS-3.0,5,0.266,0.297,0.578,0.944,1.503,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000097,220003491       ,2.4468345473,102.8346643400,28.2734603882,0.00000000,0.00000000,96.9441943619,32.018,-1.097,8.826,-0.739,2021-10-03,04:26:17.350016,1633235177,350016,0000,5A2F,1,1,3.118,GPS-3.0,5,0.266,0.297,0.578,0.944,1.503,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000098,220003491       ,2.4468313520,102.8346924415,28.5983600616,0.00000000,0.00000000,97.7101317755,31.707,-1.022,8.748,-0.740,2021-10-03,04:26:17.700168,1633235177,700168,0000,5A2F,1,1,3.142,GPS-3.0,5,0.266,0.297,0.578,0.944,1.503,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000099,220003491       ,2.4468281378,102.8347203961,28.8560752869,0.00000000,0.00000000,99.3215441554,32.139,-1.399,8.817,-0.684,2021-10-03,04:26:18.049989,1633235178,049989,0000,5A2F,1,1,3.126,GPS-3.0,5,0.266,0.297,0.578,0.820,1.327,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000100,220003491       ,2.4468234743,102.8347476165,29.1330261230,0.00000000,0.00000000,100.9487615931,31.693,-1.691,8.640,-0.617,2021-10-03,04:26:18.400003,1633235178,400003,0000,5A2F,1,1,3.068,GPS-3.0,5,0.266,0.297,0.578,0.884,1.414,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000101,220003491       ,2.4468178389,102.8347750586,29.4098320007,0.00000000,0.00000000,102.4962843835,32.125,-1.847,8.730,-0.539,2021-10-03,04:26:18.750016,1633235178,750016,0000,5A2F,1,1,3.112,GPS-3.0,5,0.267,0.297,0.578,0.835,1.409,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000102,220003491       ,2.4468109228,102.8348023980,29.7222080231,0.00000000,0.00000000,103.6648819392,32.258,-2.370,8.642,-0.455,2021-10-03,04:26:19.100261,1633235179,100261,0000,5A2F,1,1,3.133,GPS-3.0,5,0.267,0.297,0.578,0.915,1.465,0,2,10,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000103,220003491       ,2.4468038948,102.8348292553,29.9992446899,0.00000000,0.00000000,104.6018404593,32.014,-2.038,8.656,-0.568,2021-10-03,04:26:19.450039,1633235179,450039,0000,5A2F,1,1,3.084,GPS-3.0,5,0.267,0.297,0.578,0.895,1.408,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000104,220003491       ,2.4467963169,102.8348563103,30.2203330994,0.00000000,0.00000000,105.5089988641,31.898,-2.472,8.509,-0.416,2021-10-03,04:26:19.800006,1633235179,800006,0000,5A2F,1,1,3.122,GPS-3.0,5,0.266,0.297,0.578,0.920,1.418,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000105,220003491       ,2.4467879506,102.8348837233,30.4685382843,0.00000000,0.00000000,106.4846025946,32.112,-2.533,8.553,-0.409,2021-10-03,04:26:20.150006,1633235180,150006,0000,5A2F,1,1,3.184,GPS-3.0,5,0.266,0.296,0.578,0.895,1.408,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000106,220003491       ,2.4467792046,102.8349104049,30.6455287933,0.00000000,0.00000000,107.4777052697,32.305,-2.819,8.519,-0.346,2021-10-03,04:26:20.500064,1633235180,500064,0000,5A2F,1,1,3.120,GPS-3.0,5,0.266,0.296,0.577,0.895,1.408,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000107,220003491       ,2.4467704995,102.8349371214,30.8014831543,0.00000000,0.00000000,108.4566899438,32.321,-2.887,8.501,-0.299,2021-10-03,04:26:20.850121,1633235180,850121,0000,5A2F,1,1,3.122,GPS-3.0,5,0.266,0.296,0.577,1.032,1.504,0,2,10,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000108,220003491       ,2.4467613222,102.8349636015,30.9395027161,0.00000000,0.00000000,109.6700047480,32.268,-2.880,8.488,-0.275,2021-10-03,04:26:21.199996,1633235181,199996,0000,5A2F,1,1,3.114,GPS-3.0,5,0.266,0.296,0.577,0.883,1.379,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000109,220003491       ,2.4467517228,102.8349902528,31.0228538513,0.00000000,0.00000000,111.0748995282,32.600,-3.314,8.427,-0.203,2021-10-03,04:26:21.549996,1633235181,549996,0000,5A2F,1,1,3.147,GPS-3.0,5,0.266,0.296,0.577,0.860,1.343,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000110,220003491       ,2.4467414213,102.8350169586,31.0729980469,0.00000000,0.00000000,112.4783804592,32.975,-3.514,8.459,-0.106,2021-10-03,04:26:21.899994,1633235181,899994,0000,5A2F,1,1,3.180,GPS-3.0,5,0.267,0.296,0.578,0.944,1.502,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000111,220003491       ,2.4467297161,102.8350437108,31.1807861328,0.00000000,0.00000000,114.1443933714,33.367,-3.859,8.427,-0.024,2021-10-03,04:26:22.250205,1633235182,250205,0000,5A2F,1,1,3.245,GPS-3.0,5,0.267,0.296,0.577,0.944,1.502,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000112,220003491       ,2.4467177062,102.8350703018,31.1578350067,0.00000000,0.00000000,115.8955650821,33.348,-4.042,8.335,0.137,2021-10-03,04:26:22.600029,1633235182,600029,0000,5A2F,1,1,3.242,GPS-3.0,5,0.267,0.295,0.577,0.944,1.502,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000113,220003491       ,2.4467037955,102.8350962016,31.1701278687,0.00000000,0.00000000,117.5120932737,33.229,-4.204,8.217,0.187,2021-10-03,04:26:22.950011,1633235182,950011,0000,5A2F,1,1,3.267,GPS-3.0,5,0.267,0.295,0.577,0.944,1.502,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000114,220003491       ,2.4466897192,102.8351219728,31.1748256683,0.00000000,0.00000000,118.7350249843,33.166,-4.414,8.086,0.235,2021-10-03,04:26:23.300001,1633235183,300001,0000,5A2F,1,1,3.263,GPS-3.0,5,0.266,0.295,0.577,0.944,1.502,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000115,220003491       ,2.4466750689,102.8351472930,31.1212406158,0.00000000,0.00000000,119.4804445095,33.041,-4.503,7.997,0.275,2021-10-03,04:26:23.650288,1633235183,650288,0000,5A2F,1,1,3.251,GPS-3.0,5,0.266,0.295,0.577,0.944,1.502,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000116,220003491       ,2.4466603583,102.8351724164,31.0767078400,0.00000000,0.00000000,119.9726962430,33.228,-4.617,7.993,0.315,2021-10-03,04:26:24.000056,1633235184,000056,0000,5A2F,1,1,3.235,GPS-3.0,5,0.265,0.294,0.576,0.944,1.502,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000117,220003491       ,2.4466454926,102.8351976975,31.0214004517,0.00000000,0.00000000,120.1744463707,33.867,-4.601,8.206,0.273,2021-10-03,04:26:24.350012,1633235184,350012,0000,5A2F,1,1,3.259,GPS-3.0,5,0.265,0.294,0.576,0.920,1.417,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000118,220003491       ,2.4466302021,102.8352235395,30.9985103607,0.00000000,0.00000000,119.8754753304,34.582,-4.965,8.223,0.249,2021-10-03,04:26:24.700028,1633235184,700028,0000,5A2F,1,1,3.337,GPS-3.0,5,0.264,0.294,0.576,0.944,1.501,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000119,220003491       ,2.4466150097,102.8352500550,31.0034713745,0.00000000,0.00000000,119.3612713689,34.714,-4.745,8.394,0.240,2021-10-03,04:26:25.050039,1633235185,050039,0000,5A2F,1,1,3.396,GPS-3.0,5,0.264,0.293,0.575,0.944,1.501,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000120,220003491       ,2.4465998098,102.8352769282,31.0005035400,0.00000000,0.00000000,118.6589230165,34.880,-4.526,8.567,0.346,2021-10-03,04:26:25.400133,1633235185,400133,0000,5A2F,1,1,3.431,GPS-3.0,5,0.263,0.293,0.575,0.895,1.407,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000121,220003491       ,2.4465849331,102.8353041366,30.8988418579,0.00000000,0.00000000,117.8781094510,35.220,-4.545,8.664,0.580,2021-10-03,04:26:25.749996,1633235185,749996,0000,5A2F,1,1,3.446,GPS-3.0,5,0.263,0.293,0.575,0.944,1.501,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000122,220003491       ,2.4465705021,102.8353314897,30.7143115997,0.00000000,0.00000000,116.8436363201,35.079,-4.368,8.710,0.794,2021-10-03,04:26:26.099999,1633235186,099999,0000,5A2F,1,1,3.436,GPS-3.0,5,0.262,0.292,0.574,0.944,1.501,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000123,220003491       ,2.4465565685,102.8353589537,30.5303440094,0.00000000,0.00000000,115.6414820450,34.887,-4.198,8.734,0.754,2021-10-03,04:26:26.449995,1633235186,449995,0000,5A2F,1,1,3.422,GPS-3.0,5,0.262,0.292,0.574,0.944,1.501,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000124,220003491       ,2.4465435449,102.8353863877,30.3946533203,0.00000000,0.00000000,114.1701841657,34.525,-4.171,8.635,0.652,2021-10-03,04:26:26.800210,1633235186,800210,0000,5A2F,1,1,3.374,GPS-3.0,5,0.262,0.292,0.573,0.883,1.378,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000125,220003491       ,2.4465312919,102.8354134986,30.2547626495,0.00000000,0.00000000,112.3591390167,33.332,-3.518,8.564,0.600,2021-10-03,04:26:27.149995,1633235187,149995,0000,5A2F,1,1,3.306,GPS-3.0,5,0.262,0.292,0.573,0.883,1.378,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000126,220003491       ,2.4465207123,102.8354402625,30.0863304138,0.00000000,0.00000000,110.4651890316,32.598,-3.232,8.458,0.618,2021-10-03,04:26:27.500019,1633235187,500019,0000,5A2F,1,1,3.198,GPS-3.0,5,0.262,0.291,0.573,0.883,1.378,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000127,220003491       ,2.4465114636,102.8354668311,29.9206638336,0.00000000,0.00000000,108.4887576820,32.202,-2.691,8.531,0.626,2021-10-03,04:26:27.849995,1633235187,849995,0000,5A2F,1,1,3.126,GPS-3.0,5,0.262,0.291,0.572,0.883,1.378,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000128,220003491       ,2.4465028713,102.8354938160,29.7892704010,0.00000000,0.00000000,106.0453599593,32.469,-2.393,8.696,0.609,2021-10-03,04:26:28.200273,1633235188,200273,0000,5A2F,1,1,3.146,GPS-3.0,5,0.262,0.291,0.572,0.883,1.378,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000129,220003491       ,2.4464956876,102.8355212593,29.6641216278,0.00000000,0.00000000,102.4384600020,32.405,-1.708,8.838,0.514,2021-10-03,04:26:28.550041,1633235188,550041,0000,5A2F,1,1,3.152,GPS-3.0,5,0.262,0.290,0.572,0.883,1.378,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000130,220003491       ,2.4464914143,102.8355493542,29.5666732788,0.00000000,0.00000000,98.3251424989,32.516,-1.172,8.956,0.365,2021-10-03,04:26:28.899999,1633235188,899999,0000,5A2F,1,1,3.157,GPS-3.0,5,0.262,0.290,0.572,0.883,1.378,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000131,220003491       ,2.4464890985,102.8355773849,29.5433673859,0.00000000,0.00000000,93.9574346002,31.678,-0.545,8.783,0.235,2021-10-03,04:26:29.249996,1633235189,249996,0000,5A2F,1,1,3.125,GPS-3.0,5,0.262,0.290,0.571,0.883,1.378,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000132,220003491       ,2.4464886974,102.8356045018,29.5064907074,0.00000000,0.00000000,89.6006003626,30.315,0.072,8.421,0.122,2021-10-03,04:26:29.600002,1633235189,600002,0000,5A2F,1,1,3.013,GPS-3.0,5,0.262,0.290,0.571,0.820,1.326,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000133,220003491       ,2.4464910684,102.8356338234,29.5677680969,0.00000000,0.00000000,84.6970436329,28.301,0.987,7.799,0.014,2021-10-03,04:26:30.000012,1633235190,000012,0000,5A2F,1,1,3.268,GPS-3.0,5,0.262,0.290,0.570,0.820,1.326,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000134,220003491       ,2.4464948825,102.8356626810,29.7415351868,0.00000000,0.00000000,80.4955005763,28.155,1.409,7.693,-0.091,2021-10-03,04:26:30.400043,1633235190,400043,0000,5A2F,1,1,3.234,GPS-3.0,5,0.261,0.290,0.570,0.883,1.378,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000135,220003491       ,2.4465010490,102.8356892534,29.7794647217,0.00000000,0.00000000,77.1253896171,27.799,1.892,7.487,-0.073,2021-10-03,04:26:30.800017,1633235190,800017,0000,5A2F,1,1,3.031,GPS-3.0,5,0.261,0.290,0.570,0.883,1.378,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000136,220003491       ,2.4465085503,102.8357153595,29.8010139465,0.00000000,0.00000000,74.1501318939,27.442,2.262,7.279,-0.008,2021-10-03,04:26:31.200002,1633235191,200002,0000,5A2F,1,1,3.018,GPS-3.0,5,0.261,0.289,0.569,0.820,1.326,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000137,220003491       ,2.4465168824,102.8357411411,29.8260192871,0.00000000,0.00000000,72.1105622757,27.408,2.570,7.167,-0.007,2021-10-03,04:26:31.600002,1633235191,600002,0000,5A2F,1,1,3.010,GPS-3.0,5,0.260,0.289,0.569,0.820,1.326,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000138,220003491       ,2.4465259641,102.8357668460,29.8540802002,0.00000000,0.00000000,70.3191607507,27.478,2.756,7.118,0.005,2021-10-03,04:26:32.000217,1633235192,000217,0000,5A2F,1,1,3.029,GPS-3.0,5,0.259,0.289,0.568,0.820,1.326,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000139,220003491       ,2.4465358058,102.8357924770,29.8680038452,0.00000000,0.00000000,68.9779096732,27.525,2.788,7.119,0.059,2021-10-03,04:26:32.400002,1633235192,400002,0000,5A2F,1,1,3.050,GPS-3.0,5,0.259,0.289,0.568,0.820,1.326,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000140,220003491       ,2.4465462666,102.8358178615,29.8763561249,0.00000000,0.00000000,67.9665430723,26.963,3.098,6.819,0.124,2021-10-03,04:26:32.800002,1633235192,800002,0000,5A2F,1,1,3.051,GPS-3.0,5,0.258,0.288,0.567,0.820,1.326,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000141,220003491       ,2.4465568258,102.8358430101,29.8649024963,0.00000000,0.00000000,67.4109413342,27.229,2.900,6.985,0.224,2021-10-03,04:26:33.200152,1633235193,200152,0000,5A2F,1,1,3.031,GPS-3.0,5,0.258,0.288,0.566,0.749,1.283,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000142,220003491       ,2.4465671379,102.8358681976,29.8042011261,0.00000000,0.00000000,67.1756549777,27.220,2.796,7.025,0.358,2021-10-03,04:26:33.600002,1633235193,600002,0000,5A2F,1,1,3.024,GPS-3.0,5,0.258,0.288,0.566,0.749,1.283,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000143,220003491       ,2.4465776713,102.8358937767,29.7157001495,0.00000000,0.00000000,67.2811335890,28.256,2.941,7.277,0.399,2021-10-03,04:26:34.000010,1633235194,000010,0000,5A2F,1,1,3.074,GPS-3.0,5,0.257,0.288,0.565,0.749,1.283,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000144,220003491       ,2.4465885285,102.8359204381,29.6443347931,0.00000000,0.00000000,67.7271312815,29.583,3.149,7.590,0.358,2021-10-03,04:26:34.400066,1633235194,400066,0000,5A2F,1,1,3.198,GPS-3.0,5,0.257,0.288,0.564,0.749,1.283,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000145,220003491       ,2.4465998923,102.8359484069,29.5879421234,0.00000000,0.00000000,68.0335608884,30.637,3.218,7.878,0.310,2021-10-03,04:26:34.800002,1633235194,800002,0000,5A2F,1,1,3.354,GPS-3.0,5,0.256,0.287,0.563,0.749,1.283,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000146,220003491       ,2.4466102869,102.8359740994,29.5673656464,0.00000000,0.00000000,68.1344291221,31.969,3.328,8.233,0.219,2021-10-03,04:26:35.150141,1633235195,150141,0000,5A2F,1,1,3.079,GPS-3.0,5,0.256,0.287,0.562,0.749,1.283,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
