8:speed,9:speed_n,10:speed_e,11:speed_d,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
24.208,-0.303,6.718,0.098,1628130633,750089,0,5A4F           ,1,1,3.131,GPS-3.0       ,5,0.419,0.228,0.717,1.106,2.393,0,4,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.379,-0.362,6.762,0.114,1628130634,200037,0,5A1F           ,1,1,3.094,GPS-3.0       ,5,0.412,0.229,0.719,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.02,-0.453,6.935,0.012,1628130634,649995,0,5A4F           ,1,1,3.093,GPS-3.0       ,5,0.41,0.228,0.718,1.107,2.394,0,4,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.573,-0.395,7.093,-0.035,1628130635,99998,0,5A4F           ,1,1,3.157,GPS-3.0       ,5,0.409,0.229,0.719,1.107,2.394,0,4,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.294,-0.539,7.284,-0.04,1628130635,549996,0,5A4F           ,1,1,3.301,GPS-3.0       ,5,0.41,0.23,0.719,1.107,2.394,0,4,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.618,-0.606,7.369,-0.08,1628130635,950226,0,5A4F           ,1,1,3.014,GPS-3.0       ,5,0.409,0.23,0.718,1.107,2.394,0,4,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.023,-0.628,7.48,-0.097,1628130636,400169,0,5A4F           ,1,1,3.379,GPS-3.0       ,5,0.41,0.23,0.719,1.107,2.395,0,4,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.493,-0.68,7.607,0.013,1628130636,800004,0,5A4F           ,1,1,3.092,GPS-3.0       ,5,0.409,0.23,0.719,1.107,2.395,0,4,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.166,-0.744,7.509,0.019,1628130637,200006,0,5A4F           ,1,1,3.094,GPS-3.0       ,5,0.409,0.229,0.719,1.21,2.611,0,4,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.718,-0.855,7.652,-0.043,1628130637,600048,0,5A4F           ,1,1,3.055,GPS-3.0       ,5,0.409,0.229,0.719,1.107,2.395,0,4,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.492,-0.932,7.859,0.003,1628130638,15,0,5A4F           ,1,1,3.15,GPS-3.0       ,5,0.409,0.229,0.718,1.107,2.395,0,4,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.556,-0.973,8.152,-0.014,1628130638,400105,0,5A4F           ,1,1,3.294,GPS-3.0       ,5,0.408,0.229,0.718,1.107,2.395,0,4,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
30.327,-1.004,8.364,-0.012,1628130638,800003,0,5A1F           ,1,1,3.343,GPS-3.0       ,5,0.407,0.23,0.719,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
31.171,-1.048,8.595,-0.004,1628130639,150046,0,5A1F           ,1,1,3.0,GPS-3.0       ,5,0.407,0.231,0.72,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
31.511,-1.044,8.691,0.036,1628130639,500166,0,5A1F           ,1,1,3.067,GPS-3.0       ,5,0.407,0.233,0.722,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
32.462,-0.945,8.968,-0.039,1628130639,850015,0,5A1F           ,1,1,3.205,GPS-3.0       ,5,0.406,0.233,0.722,1.107,2.395,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
33.282,-0.825,9.208,-0.006,1628130640,200013,0,5A1F           ,1,1,3.203,GPS-3.0       ,5,0.406,0.234,0.723,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
33.429,-0.823,9.249,0.088,1628130640,550020,0,5A1F           ,1,1,3.259,GPS-3.0       ,5,0.406,0.236,0.724,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
33.369,-0.883,9.227,0.077,1628130640,900023,0,5A1F           ,1,1,3.275,GPS-3.0       ,5,0.406,0.238,0.726,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
33.296,-0.812,9.213,0.038,1628130641,250005,0,5A1F           ,1,1,3.261,GPS-3.0       ,5,0.408,0.241,0.727,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
33.49,-0.772,9.271,0.098,1628130641,600199,0,5A1F           ,1,1,3.29,GPS-3.0       ,5,0.409,0.244,0.729,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
33.401,-0.545,9.262,0.205,1628130641,950028,0,5A1F           ,1,1,3.301,GPS-3.0       ,5,0.41,0.247,0.731,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
33.979,-0.471,9.427,0.301,1628130642,300000,0,5A1F           ,1,1,3.327,GPS-3.0       ,5,0.411,0.25,0.732,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
34.318,-0.34,9.527,0.402,1628130642,600170,0,5A1F           ,1,1,3.002,GPS-3.0       ,5,0.408,0.246,0.734,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
35.121,-0.237,9.753,0.516,1628130642,900013,0,5A1F           ,1,1,3.066,GPS-3.0       ,5,0.404,0.24,0.736,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
35.45,-0.023,9.847,0.673,1628130643,200022,0,5A1F           ,1,1,3.143,GPS-3.0       ,5,0.398,0.233,0.737,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
36.251,0.389,10.062,0.673,1628130643,550029,0,5A1F           ,1,1,3.493,GPS-3.0       ,5,0.4,0.237,0.739,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
36.577,0.604,10.142,0.716,1628130643,850025,0,5A1F           ,1,1,3.055,GPS-3.0       ,5,0.401,0.24,0.741,1.222,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
36.908,0.941,10.209,0.796,1628130644,150168,0,5A1F           ,1,1,3.084,GPS-3.0       ,5,0.403,0.245,0.742,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.601,1.346,10.358,0.835,1628130644,450040,0,5A1F           ,1,1,3.134,GPS-3.0       ,5,0.405,0.249,0.744,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.873,1.611,10.396,0.925,1628130644,750025,0,5A1F           ,1,1,3.168,GPS-3.0       ,5,0.408,0.254,0.746,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.022,2.038,10.363,0.983,1628130645,50041,0,5A1F           ,1,1,3.223,GPS-3.0       ,5,0.41,0.258,0.747,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.724,2.164,10.537,1.062,1628130645,350326,0,5A1F           ,1,1,3.25,GPS-3.0       ,5,0.412,0.262,0.749,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.734,2.409,10.486,1.143,1628130645,650026,0,5A1F           ,1,1,3.269,GPS-3.0       ,5,0.415,0.266,0.751,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
39.563,2.539,10.692,1.095,1628130645,950012,0,5A1F           ,1,1,3.311,GPS-3.0       ,5,0.418,0.271,0.752,0.99,0.001,0,1,7,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
39.777,2.658,10.725,1.168,1628130646,250202,0,5A1F           ,1,1,3.323,GPS-3.0       ,5,0.421,0.275,0.754,1.2,0.001,0,1,7,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
40.629,2.941,10.896,1.275,1628130646,550026,0,5A1F           ,1,1,3.394,GPS-3.0       ,5,0.424,0.279,0.755,1.2,0.001,0,1,7,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
40.569,3.09,10.837,1.334,1628130646,850013,0,5A1F           ,1,1,3.398,GPS-3.0       ,5,0.426,0.283,0.757,1.2,0.001,0,1,7,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
40.952,3.069,10.954,1.243,1628130647,150084,0,5A1F           ,1,1,3.432,GPS-3.0       ,5,0.429,0.287,0.759,1.603,0.001,0,1,7,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
41.83,3.176,11.177,1.109,1628130647,450017,0,5A1F           ,1,1,3.457,GPS-3.0       ,5,0.431,0.292,0.76,0.99,0.001,0,1,7,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
41.934,3.234,11.19,1.119,1628130647,750017,0,5A1F           ,1,1,3.505,GPS-3.0       ,5,0.434,0.296,0.762,0.99,0.001,0,1,7,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
41.968,3.306,11.179,1.135,1628130648,50029,0,5A1F           ,1,1,3.533,GPS-3.0       ,5,0.436,0.301,0.764,0.99,0.001,0,1,7,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.894,3.327,11.441,0.993,1628130648,350251,0,5A1F           ,1,1,3.551,GPS-3.0       ,5,0.439,0.305,0.765,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.564,3.437,11.313,1.115,1628130648,650029,0,5A1F           ,1,1,3.565,GPS-3.0       ,5,0.441,0.308,0.767,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.94,3.322,11.456,0.935,1628130648,950018,0,5A1F           ,1,1,3.562,GPS-3.0       ,5,0.444,0.312,0.768,1.2,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.912,3.402,11.424,1.03,1628130649,250158,0,5A1F           ,1,1,3.584,GPS-3.0       ,5,0.446,0.315,0.77,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.944,3.435,11.424,1.004,1628130649,550020,0,5A1F           ,1,1,3.592,GPS-3.0       ,5,0.448,0.318,0.772,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.134,3.472,11.467,0.971,1628130649,850017,0,5A1F           ,1,1,3.591,GPS-3.0       ,5,0.449,0.321,0.773,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.376,3.726,11.458,0.911,1628130650,100008,0,5A1F           ,1,1,3.017,GPS-3.0       ,5,0.45,0.323,0.774,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.991,3.944,11.272,0.978,1628130650,400009,0,5A1F           ,1,1,3.575,GPS-3.0       ,5,0.452,0.326,0.776,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.169,3.921,11.332,0.882,1628130650,649997,0,5A1F           ,1,1,3.025,GPS-3.0       ,5,0.451,0.327,0.777,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.777,3.836,11.246,0.942,1628130650,950011,0,5A1F           ,1,1,3.55,GPS-3.0       ,5,0.443,0.324,0.779,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.191,3.661,11.133,0.906,1628130651,250072,0,5A1F           ,1,1,3.512,GPS-3.0       ,5,0.44,0.327,0.78,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
41.394,3.717,10.881,0.973,1628130651,550053,0,5A1F           ,1,1,3.483,GPS-3.0       ,5,0.442,0.33,0.782,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
40.638,3.697,10.666,0.907,1628130651,850022,0,5A1F           ,1,1,3.403,GPS-3.0       ,5,0.444,0.333,0.784,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
39.759,3.659,10.42,0.979,1628130652,150015,0,5A1F           ,1,1,3.335,GPS-3.0       ,5,0.446,0.336,0.785,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.601,3.536,10.123,1.018,1628130652,450217,0,5A1F           ,1,1,3.241,GPS-3.0       ,5,0.449,0.339,0.787,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.724,3.349,9.929,1.009,1628130652,749997,0,5A1F           ,1,1,3.118,GPS-3.0       ,5,0.451,0.342,0.788,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.293,3.297,9.82,1.024,1628130653,50016,0,5A1F           ,1,1,3.073,GPS-3.0       ,5,0.453,0.345,0.79,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.244,3.197,9.839,1.087,1628130653,350077,0,5A1F           ,1,1,3.074,GPS-3.0       ,5,0.451,0.345,0.791,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.308,2.917,9.944,1.09,1628130653,649997,0,5A1F           ,1,1,3.053,GPS-3.0       ,5,0.449,0.344,0.793,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.266,2.571,10.027,1.046,1628130653,950016,0,5A1F           ,1,1,3.072,GPS-3.0       ,5,0.449,0.345,0.794,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.867,2.366,10.249,1.066,1628130654,250023,0,5A1F           ,1,1,3.089,GPS-3.0       ,5,0.451,0.347,0.796,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.846,1.972,10.326,1.185,1628130654,550223,0,5A1F           ,1,1,3.112,GPS-3.0       ,5,0.453,0.349,0.797,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.036,1.772,10.416,1.268,1628130654,850016,0,5A1F           ,1,1,3.088,GPS-3.0       ,5,0.455,0.351,0.799,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.472,1.639,10.56,1.259,1628130655,149996,0,5A1F           ,1,1,3.116,GPS-3.0       ,5,0.457,0.354,0.8,0.99,0.001,0,1,6,2,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.459,1.508,10.576,1.222,1628130655,450109,0,5A1F           ,1,1,3.157,GPS-3.0       ,5,0.459,0.356,0.802,0.99,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.912,1.474,10.708,1.089,1628130655,749996,0,5A1F           ,1,1,3.148,GPS-3.0       ,5,0.461,0.358,0.803,0.99,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.822,1.272,10.708,1.058,1628130656,49996,0,5A1F           ,1,1,3.196,GPS-3.0       ,5,0.463,0.36,0.805,0.99,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
39.169,1.024,10.832,1.001,1628130656,349996,0,5A1F           ,1,1,3.25,GPS-3.0       ,5,0.464,0.362,0.806,0.99,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
39.295,0.897,10.878,0.97,1628130656,650248,0,5A1F           ,1,1,3.239,GPS-3.0       ,5,0.465,0.365,0.808,0.991,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
39.515,0.819,10.946,0.946,1628130656,949996,0,5A1F           ,1,1,3.241,GPS-3.0       ,5,0.467,0.368,0.809,0.991,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
39.567,0.659,10.971,0.975,1628130657,249996,0,5A1F           ,1,1,3.25,GPS-3.0       ,5,0.469,0.371,0.811,0.991,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
39.757,0.673,11.023,1.043,1628130657,550133,0,5A1F           ,1,1,3.26,GPS-3.0       ,5,0.471,0.374,0.812,0.991,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
40.299,0.728,11.17,1.049,1628130657,849996,0,5A1F           ,1,1,3.294,GPS-3.0       ,5,0.474,0.376,0.814,0.991,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
40.366,0.806,11.184,1.1,1628130658,149996,0,5A1F           ,1,1,3.333,GPS-3.0       ,5,0.475,0.38,0.815,0.991,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
40.978,0.84,11.352,1.063,1628130658,450022,0,5A1F           ,1,1,3.359,GPS-3.0       ,5,0.477,0.383,0.817,1.2,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
41.259,0.848,11.429,1.062,1628130658,750044,0,5A1F           ,1,1,3.469,GPS-3.0       ,5,0.474,0.381,0.818,1.2,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
41.839,0.948,11.583,1.139,1628130659,49995,0,5A1F           ,1,1,3.552,GPS-3.0       ,5,0.468,0.375,0.82,1.2,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.033,0.916,11.64,1.208,1628130659,349995,0,5A1F           ,1,1,3.53,GPS-3.0       ,5,0.466,0.376,0.822,0.991,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.694,1.002,11.817,1.154,1628130659,650190,0,5A1F           ,1,1,3.551,GPS-3.0       ,5,0.467,0.379,0.823,0.991,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.136,1.131,11.929,1.16,1628130659,949995,0,5A1F           ,1,1,3.573,GPS-3.0       ,5,0.468,0.381,0.824,0.991,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.435,0.92,12.03,1.199,1628130660,200226,0,5A1F           ,1,1,3.096,GPS-3.0       ,5,0.469,0.373,0.825,0.991,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.683,0.913,12.1,1.181,1628130660,449995,0,5A1F           ,1,1,3.032,GPS-3.0       ,5,0.471,0.376,0.827,0.991,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.942,0.769,12.182,1.104,1628130660,699999,0,5A1F           ,1,1,3.084,GPS-3.0       ,5,0.473,0.378,0.828,1.2,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.294,0.93,12.269,1.059,1628130660,949995,0,5A1F           ,1,1,3.093,GPS-3.0       ,5,0.475,0.381,0.829,1.2,0.001,0,1,6,2,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.494,0.96,12.322,1.065,1628130661,200196,0,5A1F           ,1,1,3.127,GPS-3.0       ,5,0.476,0.384,0.83,0.991,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.562,0.943,12.342,1.02,1628130661,449995,0,5A1F           ,1,1,3.078,GPS-3.0       ,5,0.478,0.386,0.832,0.991,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.628,1.01,12.355,1.148,1628130661,699999,0,5A1F           ,1,1,3.129,GPS-3.0       ,5,0.479,0.387,0.833,0.991,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.473,0.872,12.323,1.165,1628130661,949995,0,5A1F           ,1,1,3.102,GPS-3.0       ,5,0.482,0.39,0.834,0.991,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.722,0.77,12.399,1.166,1628130662,200170,0,5A1F           ,1,1,3.123,GPS-3.0       ,5,0.483,0.392,0.835,0.991,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.339,0.951,12.28,1.067,1628130662,449995,0,5A1F           ,1,1,3.138,GPS-3.0       ,5,0.486,0.395,0.836,0.991,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.947,0.814,12.459,0.922,1628130662,699999,0,5A1F           ,1,1,3.18,GPS-3.0       ,5,0.487,0.397,0.837,1.2,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.748,0.62,12.414,0.825,1628130662,949995,0,5A1F           ,1,1,3.118,GPS-3.0       ,5,0.489,0.4,0.839,1.2,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.966,0.553,12.478,0.742,1628130663,200110,0,5A1F           ,1,1,3.175,GPS-3.0       ,5,0.491,0.403,0.84,1.2,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.564,0.586,12.365,0.738,1628130663,449995,0,5A1F           ,1,1,3.101,GPS-3.0       ,5,0.494,0.406,0.841,1.2,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.749,0.639,12.414,0.783,1628130663,699999,0,5A1F           ,1,1,3.135,GPS-3.0       ,5,0.495,0.408,0.842,1.2,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.275,0.461,12.29,0.972,1628130663,949995,0,5A1F           ,1,1,3.115,GPS-3.0       ,5,0.497,0.411,0.843,1.2,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.535,0.363,12.365,0.773,1628130664,200079,0,5A1F           ,1,1,3.113,GPS-3.0       ,5,0.499,0.413,0.844,1.2,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.288,0.294,12.299,0.891,1628130664,449995,0,5A1F           ,1,1,3.118,GPS-3.0       ,5,0.501,0.416,0.846,1.199,0.001,0,1,6,2,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
