filename,latitude,longitude,height,roll,pitch,heading,date,time,unix_time_sec,distancetoprevious
003491-20211011-144249-000000140,2.438428,102.773555,11.9058742523,0,0,303.202861635,2021-10-11,14:43:35,1633934615,3.335
003491-20211011-144249-000000141,2.438444,102.773530,11.9362010956,0,0,303.1422095552,2021-10-11,14:43:35,1633934615,3.322
003491-20211011-144249-000000142,2.438461,102.773505,11.9754724503,0,0,303.0630066816,2021-10-11,14:43:35,1633934615,3.322
003491-20211011-144249-000000143,2.438477,102.773479,11.9841957092,0,0,302.9888035064,2021-10-11,14:43:35,1633934615,3.337
003491-20211011-144249-000000144,2.438493,102.773454,11.9590682983,0,0,302.8640842522,2021-10-11,14:43:36,1633934616,3.327
003491-20211011-144249-000000145,2.438509,102.773429,11.9579572678,0,0,302.6872096734,2021-10-11,14:43:36,1633934616,3.337
003491-20211011-144249-000000146,2.438526,102.773403,11.9400730133,0,0,302.3939486712,2021-10-11,14:43:36,1633934616,3.364
003491-20211011-144249-000000147,2.438542,102.773378,11.9280977249,0,0,302.2193417153,2021-10-11,14:43:36,1633934616,3.345
003491-20211011-144249-000000148,2.438558,102.773353,11.9562511444,0,0,302.0018411713,2021-10-11,14:43:37,1633934617,3.36
003491-20211011-144249-000000149,2.438574,102.773327,11.9460430145,0,0,301.6648669585,2021-10-11,14:43:37,1633934617,3.379
003491-20211011-144249-000000150,2.438590,102.773301,11.9341306686,0,0,301.4273129791,2021-10-11,14:43:37,1633934617,3.351
003491-20211011-144249-000000151,2.438606,102.773276,11.981212616,0,0,301.2118888127,2021-10-11,14:43:37,1633934617,3.374
003491-20211011-144249-000000152,2.438622,102.773250,11.965013504,0,0,300.9939511367,2021-10-11,14:43:38,1633934618,3.347
003491-20211011-144249-000000153,2.438638,102.773225,11.9467668533,0,0,300.7697570073,2021-10-11,14:43:38,1633934618,3.312
003491-20211011-144249-000000154,2.438653,102.773199,11.9513034821,0,0,300.578347786,2021-10-11,14:43:38,1633934618,3.284
003491-20211011-144249-000000155,2.438668,102.773174,11.9551210403,0,0,300.3390999198,2021-10-11,14:43:38,1633934618,3.263
003491-20211011-144249-000000156,2.438682,102.773149,11.9445476532,0,0,300.1337571126,2021-10-11,14:43:39,1633934619,3.225
003491-20211011-144249-000000157,2.438697,102.773124,11.9665384293,0,0,299.9064210963,2021-10-11,14:43:39,1633934619,3.203
003491-20211011-144249-000000158,2.438711,102.773099,11.9891328812,0,0,299.70075044,2021-10-11,14:43:39,1633934619,3.198
003491-20211011-144249-000000159,2.438725,102.773074,12.0048742294,0,0,299.4659831778,2021-10-11,14:43:39,1633934619,3.149
003491-20211011-144249-000000160,2.438739,102.773049,12.0131969452,0,0,299.3019766755,2021-10-11,14:43:40,1633934620,3.144
003491-20211011-144249-000000161,2.438752,102.773025,12.0153560638,0,0,299.1605371181,2021-10-11,14:43:40,1633934620,3.058
003491-20211011-144249-000000162,2.438767,102.772998,11.9963998795,0,0,298.9475444991,2021-10-11,14:43:40,1633934620,3.509
003491-20211011-144249-000000163,2.438782,102.772971,11.9881858826,0,0,298.7620912027,2021-10-11,14:43:40,1633934620,3.384
003491-20211011-144249-000000164,2.438796,102.772944,11.9801549911,0,0,298.6070185878,2021-10-11,14:43:41,1633934621,3.362
003491-20211011-144249-000000165,2.438810,102.772918,11.9536838531,0,0,298.3939713272,2021-10-11,14:43:41,1633934621,3.267
003491-20211011-144249-000000166,2.438824,102.772893,11.9114923477,0,0,298.2914092066,2021-10-11,14:43:41,1633934621,3.209
003491-20211011-144249-000000167,2.438837,102.772869,11.9007225037,0,0,298.1593679896,2021-10-11,14:43:42,1633934622,3.09
003491-20211011-144249-000000168,2.438852,102.772842,11.8647670746,0,0,298.0415608868,2021-10-11,14:43:42,1633934622,3.38
003491-20211011-144249-000000169,2.438865,102.772817,11.8450775146,0,0,297.9240543123,2021-10-11,14:43:42,1633934622,3.172
003491-20211011-144249-000000170,2.438879,102.772790,11.7972812653,0,0,297.7918764915,2021-10-11,14:43:43,1633934623,3.335
003491-20211011-144249-000000171,2.438892,102.772766,11.8204154968,0,0,297.6707908979,2021-10-11,14:43:43,1633934623,3.049
003491-20211011-144249-000000172,2.438905,102.772741,11.8105449677,0,0,297.5234500571,2021-10-11,14:43:44,1633934624,3.064
003491-20211011-144249-000000173,2.438918,102.772716,11.8211545944,0,0,297.3188175896,2021-10-11,14:43:44,1633934624,3.223
003491-20211011-144249-000000174,2.438931,102.772691,11.8295898438,0,0,297.2472372071,2021-10-11,14:43:45,1633934625,3.092
003491-20211011-144249-000000175,2.438944,102.772667,12.045873642,0,0,297.7976138504,2021-10-11,14:43:52,1633934632,3.05
003491-20211011-144249-000000176,2.438958,102.772643,12.1086082458,0,0,300.0327795959,2021-10-11,14:43:54,1633934634,3.046
003491-20211011-144249-000000177,2.438973,102.772619,12.1757860184,0,0,301.3095605178,2021-10-11,14:43:55,1633934635,3.139
003491-20211011-144249-000000178,2.438988,102.772595,12.2248449326,0,0,301.2430344753,2021-10-11,14:43:56,1633934636,3.148
003491-20211011-144249-000000179,2.439002,102.772571,12.2553977966,0,0,300.4668790988,2021-10-11,14:43:57,1633934637,3.09
003491-20211011-144249-000000180,2.439016,102.772547,12.2787885666,0,0,299.2509141812,2021-10-11,14:43:58,1633934638,3.074
003491-20211011-144249-000000181,2.439030,102.772522,12.279545784,0,0,298.061860209,2021-10-11,14:43:58,1633934638,3.209
003491-20211011-144249-000000182,2.439043,102.772496,12.2434339523,0,0,297.0014323592,2021-10-11,14:43:58,1633934638,3.238
003491-20211011-144249-000000183,2.439056,102.772471,12.2321033478,0,0,296.82056895,2021-10-11,14:43:59,1633934639,3.072
003491-20211011-144249-000000184,2.439069,102.772446,12.2238101959,0,0,297.3072609095,2021-10-11,14:43:59,1633934639,3.196
003491-20211011-144249-000000185,2.439083,102.772420,12.2007961273,0,0,297.6745611623,2021-10-11,14:44:00,1633934640,3.324
003491-20211011-144249-000000186,2.439097,102.772392,12.1881504059,0,0,298.0344301693,2021-10-11,14:44:00,1633934640,3.412
003491-20211011-144249-000000187,2.439111,102.772368,12.1920204163,0,0,298.0204692626,2021-10-11,14:44:00,1633934640,3.114
003491-20211011-144249-000000188,2.439124,102.772343,12.188911438,0,0,297.9009136314,2021-10-11,14:44:01,1633934641,3.148
003491-20211011-144249-000000189,2.439137,102.772317,12.1835231781,0,0,297.8900126495,2021-10-11,14:44:01,1633934641,3.208
003491-20211011-144249-000000190,2.439151,102.772292,12.170042038,0,0,297.8813246489,2021-10-11,14:44:01,1633934641,3.205
003491-20211011-144249-000000191,2.439165,102.772266,12.1563062668,0,0,297.9936129588,2021-10-11,14:44:02,1633934642,3.186
003491-20211011-144249-000000192,2.439178,102.772241,12.1546459198,0,0,298.0100054128,2021-10-11,14:44:02,1633934642,3.189
003491-20211011-144249-000000193,2.439192,102.772216,12.1367559433,0,0,297.9580959751,2021-10-11,14:44:03,1633934643,3.223
003491-20211011-144249-000000194,2.439205,102.772189,12.1204824448,0,0,297.5308539822,2021-10-11,14:44:03,1633934643,3.277
003491-20211011-144249-000000195,2.439219,102.772163,12.1237697601,0,0,296.9788107727,2021-10-11,14:44:03,1633934643,3.309
003491-20211011-144249-000000196,2.439232,102.772136,12.1328306198,0,0,296.4007855236,2021-10-11,14:44:04,1633934644,3.358
003491-20211011-144249-000000197,2.439246,102.772108,12.1494255066,0,0,295.8570751449,2021-10-11,14:44:04,1633934644,3.404
003491-20211011-144249-000000198,2.439259,102.772080,12.158493042,0,0,295.3667768455,2021-10-11,14:44:04,1633934644,3.435
003491-20211011-144249-000000199,2.439272,102.772052,12.1474294662,0,0,294.920847455,2021-10-11,14:44:05,1633934645,3.49
003491-20211011-144249-000000200,2.439286,102.772024,12.1121120453,0,0,294.4442641755,2021-10-11,14:44:05,1633934645,3.49
003491-20211011-144249-000000201,2.439297,102.771999,12.1094961166,0,0,294.0680027145,2021-10-11,14:44:05,1633934645,3.031
003491-20211011-144249-000000202,2.439308,102.771973,12.139333725,0,0,293.6608687984,2021-10-11,14:44:06,1633934646,3.09
003491-20211011-144249-000000203,2.439319,102.771948,12.1421060562,0,0,293.2019620485,2021-10-11,14:44:06,1633934646,3.093
003491-20211011-144249-000000204,2.439330,102.771922,12.1111974716,0,0,292.6190190632,2021-10-11,14:44:06,1633934646,3.085
003491-20211011-144249-000000205,2.439340,102.771896,12.0808286667,0,0,292.0742978165,2021-10-11,14:44:06,1633934646,3.081
003491-20211011-144249-000000206,2.439350,102.771870,12.0448904037,0,0,291.5090860023,2021-10-11,14:44:07,1633934647,3.081
003491-20211011-144249-000000207,2.439361,102.771845,12.0211439133,0,0,290.8324055009,2021-10-11,14:44:07,1633934647,3.1
003491-20211011-144249-000000208,2.439371,102.771818,12.0096502304,0,0,290.3581718064,2021-10-11,14:44:07,1633934647,3.114
003491-20211011-144249-000000209,2.439381,102.771792,11.9993772507,0,0,289.7388102525,2021-10-11,14:44:08,1633934648,3.134
003491-20211011-144249-000000210,2.439390,102.771765,11.9435100555,0,0,289.1666316453,2021-10-11,14:44:08,1633934648,3.133
003491-20211011-144249-000000211,2.439400,102.771739,11.9103822708,0,0,288.6156812661,2021-10-11,14:44:08,1633934648,3.162
003491-20211011-144249-000000212,2.439409,102.771711,11.8755283356,0,0,287.9149858195,2021-10-11,14:44:09,1633934649,3.194
003491-20211011-144249-000000213,2.439418,102.771684,11.8282241821,0,0,286.9966532253,2021-10-11,14:44:09,1633934649,3.231
003491-20211011-144249-000000214,2.439426,102.771656,11.7834825516,0,0,286.0974998022,2021-10-11,14:44:09,1633934649,3.253
003491-20211011-144249-000000215,2.439434,102.771627,11.7619695663,0,0,285.2513759678,2021-10-11,14:44:09,1633934649,3.286
003491-20211011-144249-000000216,2.439442,102.771598,11.754945755,0,0,284.4437197588,2021-10-11,14:44:10,1633934650,3.314
003491-20211011-144249-000000217,2.439450,102.771569,11.7572488785,0,0,283.5666141863,2021-10-11,14:44:10,1633934650,3.353
003491-20211011-144249-000000218,2.439457,102.771540,11.759062767,0,0,282.6798643868,2021-10-11,14:44:10,1633934650,3.398
003491-20211011-144249-000000219,2.439464,102.771510,11.7642402649,0,0,281.8134412302,2021-10-11,14:44:11,1633934651,3.413
003491-20211011-144249-000000220,2.439470,102.771479,11.7788829803,0,0,280.9180580715,2021-10-11,14:44:11,1633934651,3.457
003491-20211011-144249-000000221,2.439476,102.771448,11.7936143875,0,0,280.006828874,2021-10-11,14:44:11,1633934651,3.475
003491-20211011-144249-000000222,2.439482,102.771417,11.8275623322,0,0,279.0977033747,2021-10-11,14:44:12,1633934652,3.529
003491-20211011-144249-000000223,2.439487,102.771385,11.8440532684,0,0,278.1599457224,2021-10-11,14:44:12,1633934652,3.571
003491-20211011-144249-000000224,2.439492,102.771353,11.8573694229,0,0,277.2543992422,2021-10-11,14:44:12,1633934652,3.593
003491-20211011-144249-000000225,2.439495,102.771326,11.888010025,0,0,276.5841117978,2021-10-11,14:44:12,1633934652,3.017
003491-20211011-144249-000000226,2.439498,102.771299,11.9187507629,0,0,276.011113568,2021-10-11,14:44:13,1633934653,3.045
003491-20211011-144249-000000227,2.439501,102.771272,11.9147424698,0,0,275.4792877185,2021-10-11,14:44:13,1633934653,3.048
003491-20211011-144249-000000228,2.439504,102.771244,11.9959983826,0,0,274.955767379,2021-10-11,14:44:13,1633934653,3.074
003491-20211011-144249-000000229,2.439507,102.771217,12.0293207169,0,0,274.5647800301,2021-10-11,14:44:13,1633934653,3.071
003491-20211011-144249-000000230,2.439509,102.771190,12.0635938644,0,0,274.2521212907,2021-10-11,14:44:14,1633934654,3.05
003491-20211011-144249-000000231,2.439511,102.771162,12.097743988,0,0,273.8436486575,2021-10-11,14:44:14,1633934654,3.058
003491-20211011-144249-000000232,2.439513,102.771135,12.1252632141,0,0,273.4845992732,2021-10-11,14:44:14,1633934654,3.075
003491-20211011-144249-000000233,2.439515,102.771107,12.1425676346,0,0,273.1541547212,2021-10-11,14:44:14,1633934654,3.062
003491-20211011-144249-000000234,2.439517,102.771079,12.1785793304,0,0,272.8204863199,2021-10-11,14:44:15,1633934655,3.077
003491-20211011-144249-000000235,2.439518,102.771051,12.2115354538,0,0,272.4791954274,2021-10-11,14:44:15,1633934655,3.111
003491-20211011-144249-000000236,2.439519,102.771023,12.2581930161,0,0,272.086924003,2021-10-11,14:44:15,1633934655,3.113
003491-20211011-144249-000000237,2.439520,102.770995,12.2860355377,0,0,271.6750909168,2021-10-11,14:44:15,1633934655,3.131
003491-20211011-144249-000000238,2.439521,102.770967,12.3179073334,0,0,271.2344890738,2021-10-11,14:44:16,1633934656,3.155
003491-20211011-144249-000000239,2.439521,102.770938,12.3333597183,0,0,270.8103616471,2021-10-11,14:44:16,1633934656,3.162
003491-20211011-144249-000000240,2.439522,102.770910,12.3443307877,0,0,270.4131724865,2021-10-11,14:44:16,1633934656,3.164
003491-20211011-144249-000000241,2.439522,102.770881,12.3457078934,0,0,270.1087372948,2021-10-11,14:44:16,1633934656,3.186
003491-20211011-144249-000000242,2.439522,102.770853,12.3558979034,0,0,269.8200935005,2021-10-11,14:44:17,1633934657,3.171
003491-20211011-144249-000000243,2.439521,102.770824,12.3505945206,0,0,269.5805724267,2021-10-11,14:44:17,1633934657,3.178
003491-20211011-144249-000000244,2.439521,102.770795,12.3452167511,0,0,269.3347948996,2021-10-11,14:44:17,1633934657,3.19
003491-20211011-144249-000000245,2.439521,102.770767,12.3440418243,0,0,269.2620943661,2021-10-11,14:44:17,1633934657,3.182
003491-20211011-144249-000000246,2.439520,102.770738,12.3468313217,0,0,269.1997757201,2021-10-11,14:44:18,1633934658,3.189
003491-20211011-144249-000000247,2.439520,102.770709,12.3387546539,0,0,269.1540954149,2021-10-11,14:44:18,1633934658,3.203
003491-20211011-144249-000000248,2.439519,102.770681,12.3498067856,0,0,269.0816954097,2021-10-11,14:44:18,1633934658,3.189
003491-20211011-144249-000000249,2.439519,102.770652,12.3423337936,0,0,268.8342513165,2021-10-11,14:44:18,1633934658,3.194
003491-20211011-144249-000000250,2.439518,102.770623,12.3372678757,0,0,268.3861909069,2021-10-11,14:44:19,1633934659,3.218
003491-20211011-144249-000000251,2.439517,102.770594,12.3219575882,0,0,267.9177765336,2021-10-11,14:44:19,1633934659,3.206
003491-20211011-144249-000000252,2.439516,102.770565,12.3098869324,0,0,267.4211944602,2021-10-11,14:44:19,1633934659,3.214
003491-20211011-144249-000000253,2.439514,102.770536,12.2899227142,0,0,266.949856766,2021-10-11,14:44:19,1633934659,3.243
003491-20211011-144249-000000254,2.439513,102.770507,12.2779245377,0,0,266.4210908412,2021-10-11,14:44:20,1633934660,3.228
003491-20211011-144249-000000255,2.439511,102.770478,12.2545099258,0,0,265.9220772204,2021-10-11,14:44:20,1633934660,3.237
003491-20211011-144249-000000256,2.439508,102.770449,12.2296028137,0,0,265.4064252588,2021-10-11,14:44:20,1633934660,3.256
003491-20211011-144249-000000257,2.439506,102.770419,12.190448761,0,0,264.9955483991,2021-10-11,14:44:20,1633934660,3.256
003491-20211011-144249-000000258,2.439504,102.770390,12.1546106339,0,0,264.8982591846,2021-10-11,14:44:21,1633934661,3.26
003491-20211011-144249-000000259,2.439501,102.770361,12.1260738373,0,0,264.8103956311,2021-10-11,14:44:21,1633934661,3.267
003491-20211011-144249-000000260,2.439498,102.770332,12.0895862579,0,0,264.739552909,2021-10-11,14:44:21,1633934661,3.267
003491-20211011-144249-000000261,2.439496,102.770302,12.0533409119,0,0,264.6570715446,2021-10-11,14:44:21,1633934661,3.29
003491-20211011-144249-000000262,2.439493,102.770273,12.0394220352,0,0,264.6409249774,2021-10-11,14:44:22,1633934662,3.288
003491-20211011-144249-000000263,2.439490,102.770243,12.031006813,0,0,264.7691139678,2021-10-11,14:44:22,1633934662,3.3
003491-20211011-144249-000000264,2.439487,102.770213,12.0274209976,0,0,264.9094060533,2021-10-11,14:44:22,1633934662,3.329
003491-20211011-144249-000000265,2.439485,102.770183,12.0263061523,0,0,265.058550064,2021-10-11,14:44:22,1633934662,3.318
003491-20211011-144249-000000266,2.439482,102.770154,12.028881073,0,0,265.216764566,2021-10-11,14:44:23,1633934663,3.33
003491-20211011-144249-000000267,2.439480,102.770123,12.0256443024,0,0,265.2356432088,2021-10-11,14:44:23,1633934663,3.354
003491-20211011-144249-000000268,2.439477,102.770093,12.0244722366,0,0,265.2534290214,2021-10-11,14:44:23,1633934663,3.354
003491-20211011-144249-000000269,2.439475,102.770063,12.0052089691,0,0,265.2921971752,2021-10-11,14:44:23,1633934663,3.361
003491-20211011-144249-000000270,2.439473,102.770033,12.0054769516,0,0,265.3567288024,2021-10-11,14:44:24,1633934664,3.382
003491-20211011-144249-000000271,2.439470,102.770003,11.9897842407,0,0,265.4028462397,2021-10-11,14:44:24,1633934664,3.379
003491-20211011-144249-000000272,2.439468,102.769972,12.0030012131,0,0,265.482759453,2021-10-11,14:44:24,1633934664,3.395
003491-20211011-144249-000000273,2.439466,102.769941,12.0057764053,0,0,265.5313630791,2021-10-11,14:44:24,1633934664,3.422
003491-20211011-144249-000000274,2.439463,102.769911,12.000629425,0,0,265.5563342507,2021-10-11,14:44:25,1633934665,3.423
003491-20211011-144249-000000275,2.439461,102.769880,12.010764122,0,0,265.579666177,2021-10-11,14:44:25,1633934665,3.44
003491-20211011-144249-000000276,2.439458,102.769849,12.0161991119,0,0,265.5951843667,2021-10-11,14:44:25,1633934665,3.465
003491-20211011-144249-000000277,2.439456,102.769818,12.0254964828,0,0,265.6227236895,2021-10-11,14:44:25,1633934665,3.459
003491-20211011-144249-000000278,2.439453,102.769787,12.0515508652,0,0,265.6341437658,2021-10-11,14:44:26,1633934666,3.467
003491-20211011-144249-000000279,2.439451,102.769755,12.069943428,0,0,265.6482412762,2021-10-11,14:44:26,1633934666,3.497
003491-20211011-144249-000000280,2.439449,102.769724,12.0912342072,0,0,265.6560003711,2021-10-11,14:44:26,1633934666,3.497
003491-20211011-144249-000000281,2.439446,102.769692,12.0968074799,0,0,265.6610820319,2021-10-11,14:44:26,1633934666,3.507
003491-20211011-144249-000000282,2.439444,102.769661,12.0879659653,0,0,265.7064344879,2021-10-11,14:44:27,1633934667,3.527
003491-20211011-144249-000000283,2.439442,102.769629,12.0775909424,0,0,265.7065710917,2021-10-11,14:44:27,1633934667,3.53
003491-20211011-144249-000000284,2.439439,102.769597,12.1709060669,0,0,265.7351486032,2021-10-11,14:44:27,1633934667,3.533
003491-20211011-144249-000000285,2.439437,102.769565,12.1767587662,0,0,265.8082316273,2021-10-11,14:44:27,1633934667,3.567
003491-20211011-144249-000000286,2.439434,102.769534,12.2024030685,0,0,265.962211412,2021-10-11,14:44:28,1633934668,3.534
003491-20211011-144249-000000287,2.439432,102.769502,12.2962255478,0,0,266.1102625924,2021-10-11,14:44:28,1633934668,3.49
003491-20211011-144249-000000288,2.439429,102.769470,12.3071298599,0,0,266.266045547,2021-10-11,14:44:28,1633934668,3.575
003491-20211011-144249-000000289,2.439427,102.769438,12.2932415009,0,0,266.405053557,2021-10-11,14:44:28,1633934668,3.564
003491-20211011-144249-000000290,2.439425,102.769407,12.3611345291,0,0,266.4714429957,2021-10-11,14:44:29,1633934669,3.513
003491-20211011-144249-000000291,2.439423,102.769375,12.3652744293,0,0,266.5872556833,2021-10-11,14:44:29,1633934669,3.522
003491-20211011-144249-000000292,2.439421,102.769343,12.3913211823,0,0,266.7498415063,2021-10-11,14:44:29,1633934669,3.501
003491-20211011-144249-000000293,2.439419,102.769312,12.4061975479,0,0,267.2617505242,2021-10-11,14:44:29,1633934669,3.494
003491-20211011-144249-000000294,2.439418,102.769281,12.4280729294,0,0,267.916164609,2021-10-11,14:44:30,1633934670,3.506
003491-20211011-144249-000000295,2.439417,102.769249,12.4335603714,0,0,268.6082540172,2021-10-11,14:44:30,1633934670,3.504
003491-20211011-144249-000000296,2.439417,102.769217,12.4574422836,0,0,269.3536735425,2021-10-11,14:44:30,1633934670,3.509
003491-20211011-144249-000000297,2.439416,102.769186,12.4524774551,0,0,270.0887385009,2021-10-11,14:44:30,1633934670,3.505
003491-20211011-144249-000000298,2.439417,102.769155,12.3332853317,0,0,270.7652823986,2021-10-11,14:44:31,1633934671,3.434
003491-20211011-144249-000000299,2.439418,102.769123,12.3280534744,0,0,271.3595908187,2021-10-11,14:44:31,1633934671,3.516
003491-20211011-144249-000000300,2.439419,102.769092,12.3634586334,0,0,271.904694556,2021-10-11,14:44:31,1633934671,3.517
003491-20211011-144249-000000301,2.439420,102.769060,12.3822898865,0,0,272.3895013832,2021-10-11,14:44:31,1633934671,3.529
003491-20211011-144249-000000302,2.439422,102.769028,12.3924770355,0,0,272.8334363585,2021-10-11,14:44:32,1633934672,3.54
003491-20211011-144249-000000303,2.439424,102.768996,12.3729810715,0,0,273.2559791813,2021-10-11,14:44:32,1633934672,3.521
003491-20211011-144249-000000304,2.439426,102.768965,12.3640947342,0,0,273.7643091801,2021-10-11,14:44:32,1633934672,3.5
003491-20211011-144249-000000305,2.439428,102.768934,12.3189201355,0,0,274.1712518509,2021-10-11,14:44:32,1633934672,3.498
003491-20211011-144249-000000306,2.439430,102.768902,12.2513628006,0,0,274.5493711233,2021-10-11,14:44:33,1633934673,3.478
003491-20211011-144249-000000307,2.439433,102.768871,12.2193861008,0,0,274.977323456,2021-10-11,14:44:33,1633934673,3.452
003491-20211011-144249-000000308,2.439435,102.768840,12.1606197357,0,0,275.2968397053,2021-10-11,14:44:33,1633934673,3.48
003491-20211011-144249-000000309,2.439438,102.768809,12.1268520355,0,0,275.6208365588,2021-10-11,14:44:33,1633934673,3.445
003491-20211011-144249-000000310,2.439441,102.768779,12.1242132187,0,0,276.058269194,2021-10-11,14:44:34,1633934674,3.407
003491-20211011-144249-000000311,2.439445,102.768748,12.0930309296,0,0,276.4422351084,2021-10-11,14:44:34,1633934674,3.395
003491-20211011-144249-000000312,2.439448,102.768718,12.0843982697,0,0,276.8042897759,2021-10-11,14:44:34,1633934674,3.353
003491-20211011-144249-000000313,2.439452,102.768689,12.0723638535,0,0,277.1507716121,2021-10-11,14:44:34,1633934674,3.299
003491-20211011-144249-000000314,2.439456,102.768660,12.071562767,0,0,277.2485799211,2021-10-11,14:44:35,1633934675,3.264
003491-20211011-144249-000000315,2.439460,102.768631,12.0395927429,0,0,277.2166146357,2021-10-11,14:44:35,1633934675,3.211
003491-20211011-144249-000000316,2.439464,102.768603,12.0296058655,0,0,277.2222700324,2021-10-11,14:44:35,1633934675,3.118
003491-20211011-144249-000000317,2.439467,102.768576,11.9910125732,0,0,277.1307454975,2021-10-11,14:44:35,1633934675,3.086
003491-20211011-144249-000000318,2.439471,102.768544,11.9749898911,0,0,277.1763984819,2021-10-11,14:44:36,1633934676,3.561
003491-20211011-144249-000000319,2.439475,102.768514,11.9422702789,0,0,277.2111504844,2021-10-11,14:44:36,1633934676,3.413
003491-20211011-144249-000000320,2.439479,102.768485,11.9470214844,0,0,277.3508415133,2021-10-11,14:44:36,1633934676,3.248
003491-20211011-144249-000000321,2.439482,102.768457,11.9552669525,0,0,277.6545663653,2021-10-11,14:44:37,1633934677,3.077
003491-20211011-144249-000000322,2.439486,102.768427,11.9747810364,0,0,278.0265384675,2021-10-11,14:44:37,1633934677,3.361
003491-20211011-144249-000000323,2.439490,102.768399,12.0114088058,0,0,278.401625136,2021-10-11,14:44:37,1633934677,3.18
003491-20211011-144249-000000324,2.439495,102.768370,12.0474472046,0,0,278.7522597272,2021-10-11,14:44:38,1633934678,3.286
003491-20211011-144249-000000325,2.439499,102.768340,12.0769939423,0,0,279.1271551504,2021-10-11,14:44:38,1633934678,3.335
003491-20211011-144249-000000326,2.439504,102.768311,12.1033668518,0,0,279.3879044521,2021-10-11,14:44:39,1633934679,3.224
003491-20211011-144249-000000327,2.439508,102.768283,12.1548490524,0,0,278.4991055958,2021-10-11,14:44:39,1633934679,3.201
003491-20211011-144249-000000328,2.439511,102.768256,12.2360334396,0,0,274.7621178556,2021-10-11,14:44:40,1633934680,3.007
003491-20211011-144249-000000329,2.439508,102.768228,12.2707805634,0,0,263.3091746931,2021-10-11,14:44:41,1633934681,3.128
003491-20211011-144249-000000330,2.439497,102.768203,12.2957086563,0,0,246.0833283233,2021-10-11,14:44:42,1633934682,3.037
003491-20211011-144249-000000331,2.439479,102.768182,12.3407554626,0,0,229.2537695291,2021-10-11,14:44:43,1633934683,3.047
003491-20211011-144249-000000332,2.439457,102.768167,12.3426074982,0,0,214.5616774546,2021-10-11,14:44:43,1633934683,3.037
003491-20211011-144249-000000333,2.439430,102.768155,12.3398857117,0,0,204.2677081111,2021-10-11,14:44:44,1633934684,3.223
003491-20211011-144249-000000334,2.439402,102.768146,12.3224334717,0,0,199.264772129,2021-10-11,14:44:44,1633934684,3.28
003491-20211011-144249-000000335,2.439375,102.768137,12.3279323578,0,0,196.9374261505,2021-10-11,14:44:45,1633934685,3.195
003491-20211011-144249-000000336,2.439348,102.768130,12.3466033936,0,0,195.1290925866,2021-10-11,14:44:45,1633934685,3.036
003491-20211011-144249-000000337,2.439321,102.768123,12.4051513672,0,0,194.2633251282,2021-10-11,14:44:46,1633934686,3.164
003491-20211011-144249-000000338,2.439292,102.768116,12.4597225189,0,0,194.1986432367,2021-10-11,14:44:46,1633934686,3.286
003491-20211011-144249-000000339,2.439264,102.768109,12.5419464111,0,0,193.4453143524,2021-10-11,14:44:46,1633934686,3.26
003491-20211011-144249-000000340,2.439235,102.768101,12.6066770554,0,0,193.6809148976,2021-10-11,14:44:47,1633934687,3.256
003491-20211011-144249-000000341,2.439207,102.768094,12.5792350769,0,0,194.1587412716,2021-10-11,14:44:47,1633934687,3.277
003491-20211011-144249-000000342,2.439179,102.768086,12.6494789124,0,0,193.8206469077,2021-10-11,14:44:48,1633934688,3.206
003491-20211011-144249-000000343,2.439152,102.768079,12.6707649231,0,0,192.7736062287,2021-10-11,14:44:48,1633934688,3.165
003491-20211011-144249-000000344,2.439122,102.768072,12.7274045944,0,0,191.5601001792,2021-10-11,14:44:48,1633934688,3.353
003491-20211011-144249-000000345,2.439093,102.768066,12.7337169647,0,0,190.3197924674,2021-10-11,14:44:49,1633934689,3.295
003491-20211011-144249-000000346,2.439065,102.768061,12.760802269,0,0,189.5764629801,2021-10-11,14:44:50,1633934690,3.201
003491-20211011-144249-000000347,2.439038,102.768056,12.7138347626,0,0,189.965537876,2021-10-11,14:44:50,1633934690,3.024
003491-20211011-144249-000000348,2.439011,102.768051,12.8410902023,0,0,190.6627362657,2021-10-11,14:44:52,1633934692,3.012
003491-20211011-144249-000000349,2.438984,102.768045,12.9428510666,0,0,191.4491505863,2021-10-11,14:44:53,1633934693,3.09
003491-20211011-144249-000000350,2.438956,102.768039,13.0531511307,0,0,191.9491750751,2021-10-11,14:44:54,1633934694,3.165
003491-20211011-144249-000000351,2.438929,102.768033,13.1384162903,0,0,192.1929991681,2021-10-11,14:44:54,1633934694,3.077
003491-20211011-144249-000000352,2.438901,102.768027,13.2194414139,0,0,192.2071103389,2021-10-11,14:44:55,1633934695,3.269
003491-20211011-144249-000000353,2.438874,102.768021,13.2787942886,0,0,192.3099183463,2021-10-11,14:44:55,1633934695,3.058
003491-20211011-144249-000000354,2.438844,102.768015,13.3529634476,0,0,192.44761496,2021-10-11,14:44:56,1633934696,3.348
003491-20211011-144249-000000355,2.438816,102.768009,13.4101715088,0,0,192.4204308071,2021-10-11,14:44:56,1633934696,3.193
003491-20211011-144249-000000356,2.438787,102.768002,13.4710464478,0,0,192.3077463461,2021-10-11,14:44:57,1633934697,3.33
003491-20211011-144249-000000357,2.438757,102.767996,13.5330715179,0,0,191.9043826945,2021-10-11,14:44:57,1633934697,3.389
